date,clusters
2024-01-24,"CDNS,ETN,FICO,MSFT;DTE,ED,KO,WM;ADM;CERN;FAST;FI;FISV;HON;MGM;ORCL;SIVB;TROW;XOM;XRAY"
2024-01-25,"DTE,ED,KO,WM;CDNS,FICO,MSFT;ADM;CERN;ETN;FAST;FI;FISV;HON;MGM;ORCL;SIVB;TROW;XOM;XRAY"
2024-01-26,"CDNS,FICO,MSFT,ORCL;DTE,ED,KO,WM;ADM;CERN;ETN;FAST;FI;FISV;HON;MGM;SIVB;TROW;XOM;XRAY"
2024-01-29,"CDNS,FICO,MSFT,ORCL;DTE,ED,KO,WM;ADM;CERN;ETN;FAST;FI;FISV;HON;MGM;SIVB;TROW;XOM;XRAY"
2024-01-30,"DTE,ED,HON,KO,WM;CDNS,MSFT,ORCL;ETN,TROW;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM;XRAY"
2024-01-31,"CDNS,DTE,ED,ETN,FI,HON,KO,MSFT,ORCL,TROW,WM;ADM;CERN;FAST;FICO;FISV;MGM;SIVB;XOM;XRAY"
2024-02-01,"CDNS,ETN,FI,MSFT,ORCL;DTE,ED,KO,WM;ADM;CERN;FAST;FICO;FISV;HON;MGM;SIVB;TROW;XOM;XRAY"
2024-02-02,"CDNS,ETN,FI,MGM,MSFT,ORCL,TROW;DTE,ED,KO,WM;ADM;CERN;FAST;FICO;FISV;HON;SIVB;XOM;XRAY"
2024-02-05,"CDNS,ETN,FI,MSFT,ORCL;DTE,ED,KO,WM;ADM;CERN;FAST;FICO;FISV;HON;MGM;SIVB;TROW;XOM;XRAY"
2024-02-06,"CDNS,ETN,MSFT,ORCL;DTE,ED,KO,WM;ADM;CERN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;XOM;XRAY"
2024-02-07,"DTE,ED,KO,WM;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;XOM;XRAY"
2024-02-08,"DTE,ED,KO,WM;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;XOM;XRAY"
2024-02-09,"DTE,ED,KO,WM;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;ORCL;SIVB;TROW;XOM;XRAY"
2024-02-12,"DTE,ED,KO,WM;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;XOM;XRAY"
2024-02-13,"CDNS,MSFT,ORCL;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-02-14,"CDNS,FI,MSFT,ORCL;DTE,ED,KO;ADM;CERN;ETN;FAST;FICO;FISV;HON;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-02-15,"CDNS,MSFT,ORCL;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-02-16,"DTE,ED,KO,XRAY;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;WM;XOM"
2024-02-20,"CDNS,MSFT,ORCL;DTE,ED,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM"
2024-02-21,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-02-22,"CDNS,MSFT,ORCL;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-02-23,"CDNS,ETN,MSFT,ORCL;DTE,ED;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-02-26,"CDNS,ETN,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-02-27,"CDNS,ETN,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-02-28,"CDNS,ETN,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-02-29,"CDNS,ETN,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-01,"CDNS,ETN,FAST,MSFT,ORCL;DTE,ED;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-04,"CDNS,ETN,FAST,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-05,"CDNS,ETN,FAST,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-06,"CDNS,ETN,FAST,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-07,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-08,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-11,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-12,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-13,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-14,"CDNS,FICO,MSFT,ORCL;DTE,ED,TROW,XRAY;ETN,FAST;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-15,"CDNS,ETN,FAST,FICO,MSFT;DTE,ED,HON,TROW,XRAY;ADM;CERN;FI;FISV;KO;MGM;ORCL;SIVB;WM;XOM"
2024-03-18,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED,HON,TROW,XRAY;ADM;CERN;FI;FISV;KO;MGM;SIVB;WM;XOM"
2024-03-19,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED,HON,TROW,XRAY;ADM;CERN;FI;FISV;KO;MGM;SIVB;WM;XOM"
2024-03-20,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-21,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-22,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-25,"CDNS,ETN,FAST,FICO,MSFT,ORCL;HON,TROW,XRAY;DTE,ED;ADM;CERN;FI;FISV;KO;MGM;SIVB;WM;XOM"
2024-03-26,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;TROW,XRAY;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-03-27,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-03-28,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-04-01,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-04-02,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-04-03,"CDNS,ETN,FAST,FICO,MSFT;DTE,ED;ADM;CERN;FI;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-04-04,"CDNS,ETN,FAST,FICO,MSFT,ORCL;DTE,ED;ADM;CERN;FI;FISV;HON;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-04-05,"CDNS,ETN,FAST,FICO,MSFT;DTE,ED;KO,WM;ADM;CERN;FI;FISV;HON;MGM;ORCL;SIVB;TROW;XOM;XRAY"
2024-04-08,"CDNS,ETN,FAST,FICO,MSFT;DTE,ED;KO,WM;ADM;CERN;FI;FISV;HON;MGM;ORCL;SIVB;TROW;XOM;XRAY"
2024-04-09,"CDNS,FICO,MSFT;DTE,ED;ETN,FAST;ADM;CERN;FI;FISV;HON;KO;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-04-10,"CDNS,FICO,MSFT,ORCL;DTE,ED,HON;ETN,FAST;ADM;CERN;FI;FISV;KO;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-04-11,"CDNS,FICO,MSFT,ORCL;DTE,ED;HON,TROW;ADM;CERN;ETN;FAST;FI;FISV;KO;MGM;SIVB;WM;XOM;XRAY"
2024-04-12,"CDNS,FICO,MSFT,ORCL;HON,KO,TROW,XRAY;DTE,ED;ADM;CERN;ETN;FAST;FI;FISV;MGM;SIVB;WM;XOM"
2024-04-15,"CDNS,FICO,MSFT,ORCL;HON,KO,TROW,XRAY;DTE,ED;ADM;CERN;ETN;FAST;FI;FISV;MGM;SIVB;WM;XOM"
2024-04-16,"DTE,ED,HON,KO,TROW,XRAY;CDNS,FICO,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FISV;MGM;SIVB;WM;XOM"
2024-04-17,"DTE,ED,HON,KO,TROW,XRAY;CDNS,FICO,MSFT;ADM;CERN;ETN;FAST;FI;FISV;MGM;ORCL;SIVB;WM;XOM"
2024-04-18,"CDNS,MSFT,ORCL;HON,TROW,XRAY;DTE,ED;ADM;CERN;ETN;FAST;FI;FICO;FISV;KO;MGM;SIVB;WM;XOM"
2024-04-19,"DTE,ED,HON,KO;CDNS,MSFT;TROW,XRAY;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;WM;XOM"
2024-04-22,"DTE,ED,HON,KO,TROW;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-04-23,"DTE,ED,HON,KO,TROW;CDNS,MSFT;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-04-24,"DTE,ED,HON,KO,TROW;CDNS,MSFT,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-04-25,"DTE,ED,HON,KO,TROW,XRAY;CDNS,ORCL;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;MSFT;SIVB;WM;XOM"
2024-04-26,"CDNS,MSFT,ORCL;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-04-29,"CDNS,MSFT,ORCL,TROW;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;WM;XOM;XRAY"
2024-04-30,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM,XOM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XRAY"
2024-05-01,"CDNS,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-02,"CDNS,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-03,"CDNS,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-06,"CDNS,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-07,"CDNS,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-08,"CDNS,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-09,"CDNS,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-10,"CDNS,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-13,"CDNS,MSFT,ORCL,TROW;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;WM;XOM;XRAY"
2024-05-14,"CDNS,MSFT,ORCL,TROW;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;WM;XOM;XRAY"
2024-05-15,"CDNS,MSFT,ORCL,TROW;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;WM;XOM;XRAY"
2024-05-16,"CDNS,MSFT,ORCL,TROW;DTE,ED,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;WM;XOM;XRAY"
2024-05-17,"CDNS,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-20,"CDNS,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;ETN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-21,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;ADM;CERN;FAST;FI;FICO;FISV;HON;MGM;SIVB;WM;XOM;XRAY"
2024-05-22,"CDNS,ETN,MSFT,ORCL,TROW;ADM,WM;DTE,ED;CERN;FAST;FI;FICO;FISV;HON;KO;MGM;SIVB;XOM;XRAY"
2024-05-23,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-24,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-28,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,HON,KO;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;WM;XOM;XRAY"
2024-05-29,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;ADM;CERN;FAST;FI;FICO;FISV;HON;MGM;SIVB;WM;XOM;XRAY"
2024-05-30,"CDNS,ETN,MSFT,ORCL;DTE,ED,HON,KO;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-05-31,"ADM,DTE,ED,HON,KO,MGM,WM,XOM;CDNS,ETN;MSFT,ORCL;CERN;FAST;FI;FICO;FISV;SIVB;TROW;XRAY"
2024-06-03,"DTE,ED,KO,MGM,XOM;MSFT,ORCL;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;SIVB;TROW;WM;XRAY"
2024-06-04,"DTE,ED,KO,XOM;MSFT,ORCL;ADM;CDNS;CERN;ETN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;WM;XRAY"
2024-06-05,"CDNS,ETN,MSFT,ORCL;DTE,ED,KO;ADM;CERN;FAST;FI;FICO;FISV;HON;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-06,"CDNS,ETN,MSFT,ORCL;DTE,ED,HON,KO;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-07,"CDNS,ETN,MSFT,ORCL;DTE,ED,HON,KO;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-10,"CDNS,ETN,MSFT,ORCL;DTE,ED;HON,KO;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;TROW;WM;XOM;XRAY"
2024-06-11,"CDNS,MSFT,ORCL;DTE,ED;HON,KO;MGM,TROW;ADM;CERN;ETN;FAST;FI;FICO;FISV;SIVB;WM;XOM;XRAY"
2024-06-12,"ADM,DTE,ED;CDNS,FICO,MSFT;HON,KO;CERN;ETN;FAST;FI;FISV;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-13,"ADM,DTE,ED;CDNS,FICO,MSFT;HON,KO;CERN;ETN;FAST;FI;FISV;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-14,"ADM,DTE,ED;CDNS,FICO,MSFT;HON,KO;CERN;ETN;FAST;FI;FISV;MGM;ORCL;SIVB;TROW;WM;XOM;XRAY"
2024-06-17,"ADM,DTE,ED;CDNS,FICO,MSFT;FAST,TROW;HON,KO;CERN;ETN;FI;FISV;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-06-18,"ADM,DTE,ED;CDNS,MSFT;FAST,TROW;HON,KO;CERN;ETN;FI;FICO;FISV;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-06-20,"CDNS,MSFT;DTE,ED;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-06-21,"CDNS,MSFT;DTE,ED;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-06-24,"CDNS,MSFT;DTE,ED;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-06-25,"ADM,DTE,ED;CDNS,MSFT;FAST,TROW;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-06-26,"ADM,DTE,ED;CDNS,MSFT;FAST,TROW;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-06-27,"ADM,DTE,ED;CDNS,MSFT;FAST,TROW;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-06-28,"ADM,DTE,ED;FAST,TROW;CDNS;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;WM;XOM;XRAY"
2024-07-01,"ADM,DTE,ED;ETN,FAST,TROW;CDNS,FICO;CERN;FI;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;WM;XOM;XRAY"
2024-07-02,"ADM,DTE,ED;ETN,FAST,TROW;CDNS,FICO;CERN;FI;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;WM;XOM;XRAY"
2024-07-03,"ADM,DTE,ED;CDNS,FICO;FAST,TROW;CERN;ETN;FI;FISV;HON;KO;MGM;MSFT;ORCL;SIVB;WM;XOM;XRAY"
2024-07-05,"CDNS,FICO,MSFT,ORCL;ADM,DTE,ED;FAST,TROW;CERN;ETN;FI;FISV;HON;KO;MGM;SIVB;WM;XOM;XRAY"
2024-07-08,"CDNS,FICO,MSFT,ORCL;DTE,ED;FAST,TROW;ADM;CERN;ETN;FI;FISV;HON;KO;MGM;SIVB;WM;XOM;XRAY"
2024-07-09,"CDNS,FICO,MSFT;ETN,FAST,TROW;DTE,ED;ADM;CERN;FI;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-07-10,"ETN,FAST,TROW;CDNS,MSFT;DTE,ED;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-07-11,"DTE,ED,XRAY;ETN,FAST,TROW;CDNS,MSFT;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-07-12,"DTE,ED,XRAY;ETN,FAST,TROW;CDNS,MSFT;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-07-15,"CDNS,MSFT;DTE,ED;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM;XRAY"
2024-07-16,"DTE,ED,XRAY;CDNS,MSFT;FAST,TROW;ADM;CERN;ETN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-07-17,"ETN,FAST,ORCL,TROW;DTE,ED,XRAY;CDNS,MSFT;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-07-18,"ETN,FAST,ORCL,TROW;DTE,ED,XRAY;CDNS,MSFT;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-07-19,"DTE,ED,XRAY;ETN,FAST,TROW;CDNS,MSFT;HON,WM;ADM;CERN;FI;FICO;FISV;KO;MGM;ORCL;SIVB;XOM"
2024-07-22,"CDNS,ETN,FAST,MSFT,TROW;DTE,ED,XRAY;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;ORCL;SIVB;WM;XOM"
2024-07-23,"CDNS,ETN,FAST,MSFT,ORCL,TROW;DTE,ED,XRAY;ADM;CERN;FI;FICO;FISV;HON;KO;MGM;SIVB;WM;XOM"
2024-07-24,"CDNS,ETN,FAST,FICO,HON,MSFT,ORCL,TROW;DTE,ED,XRAY;ADM;CERN;FI;FISV;KO;MGM;SIVB;WM;XOM"
2024-07-25,"CDNS,ETN,FAST,FICO,MSFT,ORCL,TROW;DTE,ED,XRAY;FI,HON,WM;ADM;CERN;FISV;KO;MGM;SIVB;XOM"
2024-07-26,"CDNS,ETN,MSFT,ORCL;DTE,ED,XRAY;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;TROW;XOM"
2024-07-29,"CDNS,ETN,MSFT,ORCL;DTE,ED,XRAY;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;TROW;XOM"
2024-07-30,"CDNS,ETN,MSFT,ORCL;DTE,ED,XRAY;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;TROW;XOM"
2024-07-31,"DTE,ED,KO,XRAY;CDNS,ETN,ORCL;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;SIVB;TROW;XOM"
2024-08-01,"DTE,ED,KO,XRAY;CDNS,ETN,ORCL;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;SIVB;TROW;XOM"
2024-08-02,"CDNS,ETN,ORCL,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;MSFT;SIVB;XOM;XRAY"
2024-08-05,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO,XRAY;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM"
2024-08-06,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO,XRAY;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM"
2024-08-07,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO,XRAY;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM"
2024-08-08,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM;XRAY"
2024-08-09,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM;XRAY"
2024-08-12,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM;XRAY"
2024-08-13,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM;XRAY"
2024-08-14,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM;XRAY"
2024-08-15,"CDNS,ETN,MSFT,ORCL,TROW,XRAY;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM"
2024-08-16,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM;XRAY"
2024-08-19,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM;XRAY"
2024-08-20,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;ADM,XRAY;HON,WM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM"
2024-08-21,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;ADM,XRAY;HON,WM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM"
2024-08-22,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;ADM,XRAY;HON,WM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM"
2024-08-23,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED,KO;ADM,XRAY;HON,WM;CERN;FAST;FI;FICO;FISV;MGM;SIVB;XOM"
2024-08-26,"CDNS,ETN,MSFT,ORCL,TROW;ADM,XRAY;DTE,ED;HON,WM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM"
2024-08-27,"CDNS,ETN,MSFT,ORCL,TROW;ADM,XRAY;DTE,ED;HON,WM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM"
2024-08-28,"CDNS,ETN,MSFT,ORCL,TROW,XRAY;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM"
2024-08-29,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-08-30,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-03,"CDNS,ETN,MSFT,ORCL,TROW;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM;XRAY"
2024-09-04,"CDNS,ETN,MSFT,ORCL,TROW;ADM,XRAY;DTE,ED;HON,WM;CERN;FAST;FI;FICO;FISV;KO;MGM;SIVB;XOM"
2024-09-05,"CDNS,ETN,FI,HON,MSFT,ORCL,TROW,WM;ADM,XRAY;CERN;DTE;ED;FAST;FICO;FISV;KO;MGM;SIVB;XOM"
2024-09-06,"ADM,CDNS,ETN,FI,MGM,MSFT,ORCL,TROW;DTE,WM;CERN;ED;FAST;FICO;FISV;HON;KO;SIVB;XOM;XRAY"
